-1.594648252042639935e+00 7.794556123911744808e-03 5.909150057116008270e-03 2.450057114002572416e-03 8.255729056741076821e-01 2.212745386293330993e-03 9.758850633622778714e-01 6.637553160535447638e-01 9.958818489886030534e+01 7.722569686335686301e-01 -1.693839091969708832e+01 1.548259286397970678e-04
-1.573711864952819450e+00 8.673990027181041618e-03 7.605105764933339785e-03 4.053010342572598880e-03 8.157854670619940629e-01 2.548273850616423423e-03 8.965114610783778692e-01 6.630478196808815561e-01 9.271596243752391331e+01 7.578971678571466697e-01 -1.778526002505827819e+01 2.442710066574415315e-04
-1.542458172895527557e+00 8.985563119606736204e-03 9.177901340476690706e-03 3.215198452715405369e-03 8.015914119185073572e-01 2.844232750504237673e-03 8.173427010538218962e-01 6.622736076052406773e-01 8.463182015899650423e+01 7.348658847737873367e-01 -1.972583541778222482e+01 4.023436961363122707e-04
-1.506548635811836734e+00 9.521942836097137958e-03 1.132606385009449212e-02 3.079737104933391329e-03 7.844848001490262179e-01 3.324745781354198834e-03 7.418244277791832264e-01 6.610819709223052509e-01 7.580966814786647490e+01 7.070202295549459226e-01 -2.186852678961643903e+01 6.592834362638678959e-04
-1.468833365199290641e+00 1.037443787242743436e-02 1.434055520801846839e-02 3.276427170120418345e-03 7.658757503601357763e-01 4.073079517360888788e-03 6.723124446955012212e-01 6.593013481694787181e-01 6.823146837479943372e+01 6.723742280235344149e-01 -2.405369040884666632e+01 1.065319527079911085e-03
-1.428248005915194074e+00 1.126364405213395488e-02 1.806326380936496001e-02 6.217228294148485074e-03 7.438932343653880119e-01 5.147958712054727902e-03 6.051954644001730221e-01 6.566454827658425586e-01 5.917868815722289355e+01 6.319153971469294584e-01 -2.623773329252183828e+01 1.586392810762777064e-03
-1.381641067013160695e+00 1.255745398305212722e-02 2.344897472746954037e-02 5.150936714922594271e-03 7.184174515868750888e-01 6.871225691196361333e-03 5.407922271511066414e-01 6.525036786412319323e-01 5.161048607406713984e+01 5.809920146097137250e-01 -2.717770251682377491e+01 2.373445835340816552e-03
-1.334799799588227032e+00 1.347520172874352301e-02 2.935830109607184824e-02 1.599080154503466564e-03 6.901866746809207642e-01 8.812630060111832295e-03 4.799355765616464264e-01 6.469401225487421137e-01 4.364285135993497278e+01 5.286420274096274019e-01 -2.411898651649001479e+01 3.298518026568148572e-03
-1.279496695322870359e+00 1.482056649893528748e-02 3.815685121443168626e-02 2.018449033859256829e-03 6.535350135404488503e-01 1.193414840774737785e-02 4.165627931772033499e-01 6.372421709641054033e-01 3.536886652455471847e+01 4.591062628513034594e-01 -2.233417255959491854e+01 4.603333912012741620e-03
-1.246021709036903236e+00 1.349057053671137707e-02 4.005948234531153673e-02 3.066026892102082218e-03 6.306375186978562253e-01 1.276788877696216976e-02 3.743166887673157195e-01 6.319043809653168697e-01 3.120424561227009974e+01 4.193681685577606566e-01 -1.919009968473361027e+01 5.441507504311898606e-03
7.231431395688970058e-04 6.628169487856523136e-03 1.486365432859168048e-05 2.604988795002397602e-03 3.465345627958121366e-04 1.147715778077074015e-03 8.056741699783055580e-04 7.732792386649567015e-04 1.188349095738370012e-02 4.836153687328288947e-04 0.000000000000000000e+00 3.927672999439961292e-06
1.285304987590339936e-03 1.029185601120602422e-02 3.458104335958857696e-05 2.658046679300516725e-03 6.043630686934493802e-04 1.861040425674462045e-03 1.307292120381770787e-03 1.369396134523287846e-03 1.368586180585123178e-02 7.871305726251100155e-04 0.000000000000000000e+00 6.781885998731345667e-06
1.344286178585644411e-03 9.383517271826071274e-03 4.428197274771888031e-05 2.638704415747462895e-03 6.334983503364769765e-04 1.805098406240008852e-03 1.265301401512124906e-03 1.451414641243349698e-03 1.181320288944914462e-02 9.004578630554673857e-04 0.000000000000000000e+00 9.508426335066301309e-06
1.416486107844013237e-03 8.651359565750322417e-03 5.880664866022207877e-05 2.475349329338216806e-03 6.912372278133226047e-04 1.820802266387679547e-03 1.273414549847449746e-03 1.608689763526527762e-03 1.303718239015732965e-02 1.000189149655358921e-03 0.000000000000000000e+00 1.318129940672187459e-05
1.531543453657077626e-03 8.212937455064621417e-03 8.218661743611317151e-05 2.461810987969363911e-03 7.936982948111435043e-04 1.930098412762138805e-03 1.344236506845830669e-03 1.871353951505200447e-03 1.330748893987519950e-02 1.324953129235485185e-03 0.000000000000000000e+00 1.950366567109482768e-05
