-1.596758471679434965e+00 1.180676364380638804e-02 8.862910557927872190e-03 3.031207263016515640e-04 8.391860883551014449e-01 2.512394945681625715e-03 1.008559953358161732e+00 6.634861231756219446e-01 6.317596561421344603e+01 7.747280484972873804e-01 -1.065479555050144711e+01 1.447315263741931143e-04
-1.578204039212627752e+00 1.253081879363695909e-02 1.082545309668980771e-02 4.290635993838514198e-03 8.313877229865660468e-01 2.711767414733319646e-03 9.311968291154920641e-01 6.629691149120666704e-01 5.958382761014190976e+01 7.621276257803446530e-01 -1.099718753440341601e+01 2.273926249425463689e-04
-1.544448198592513144e+00 1.325295367518997645e-02 1.336756298414742972e-02 2.530733679165305446e-03 8.170169139423139049e-01 3.191901794015606329e-03 8.493397523588608333e-01 6.619549297553219969e-01 5.389788860022220973e+01 7.379145416071097863e-01 -1.238369251976283003e+01 3.804797858290630904e-04
-1.510632885353105248e+00 1.398047177870999531e-02 1.633025417398981105e-02 4.973210813843296184e-03 8.022429706650873182e-01 3.681600445836385755e-03 7.759941412236892599e-01 6.608258418443535565e-01 4.888644693957651555e+01 7.112408149133118140e-01 -1.359694654887964838e+01 6.385097373167975638e-04
-1.472611247357747288e+00 1.506445060674920650e-02 2.041283264846271983e-02 1.340718602052958777e-03 7.846070608149897652e-01 4.451523674955382148e-03 7.057773665770609162e-01 6.590545874080615540e-01 4.349215518335969222e+01 6.800056982635477310e-01 -1.465977484565446609e+01 9.934252604117243396e-04
-1.433914482972814763e+00 1.616944247237777493e-02 2.536777679059509794e-02 3.355478991137242004e-03 7.658720475133786731e-01 5.505684998295407549e-03 6.415345932466104406e-01 6.566326927274370728e-01 3.856712590674813868e+01 6.454165200731909469e-01 -1.585980428412173637e+01 1.473476357512653202e-03
-1.389171129042362285e+00 1.775528121322912656e-02 3.221253394916945290e-02 2.635471978718003684e-03 7.437728007255467455e-01 6.990079270650516492e-03 5.792638507525026403e-01 6.531714754731756667e-01 3.389540604034524307e+01 6.018105752076516879e-01 -1.591537353787310316e+01 2.184898953133427007e-03
-1.343952864442606643e+00 1.900774891220130894e-02 4.015454809153662374e-02 4.554932264598778036e-03 7.191297161705766383e-01 8.902453136175735027e-03 5.203670617203699500e-01 6.482384553612712264e-01 2.927568531092288850e+01 5.524270757647835595e-01 -1.613842779230752811e+01 3.055774907364390471e-03
-1.295191252040688967e+00 2.036074718705843320e-02 5.015883959916100920e-02 2.610745536713472530e-03 6.913629590316797691e-01 1.106077307364992587e-02 4.638865278198984199e-01 6.417531443351549569e-01 2.483146959357703309e+01 5.005729106417936558e-01 -1.428074353353753878e+01 4.130866547950138787e-03
-1.260880833040141757e+00 1.940204197716164161e-02 5.499020121908526626e-02 1.057412995505631901e-03 6.717704568163179735e-01 1.200972541951753243e-02 4.222602223751579786e-01 6.373546212864111826e-01 2.236766495234301644e+01 4.641748405434220626e-01 -1.282749792422739432e+01 4.956084927881617384e-03
