-1.593294323595908946e+00 8.149864851979301064e-03 6.176337752517691015e-03 1.086276600662280066e-03 8.249446078327173915e-01 2.305774625579301487e-03 9.744966403288305434e-01 6.636396812917062515e-01 9.910284138811469745e+01 7.713357337267809921e-01 -1.706490468523064408e+01 1.645662111570201421e-04
-1.564880904405851592e+00 9.391956369287324594e-03 8.585358403516929471e-03 3.910444978157554203e-04 8.114748932640475365e-01 2.744211672185498541e-03 8.724499695562009105e-01 6.626730971516916480e-01 9.016862943276653652e+01 7.510993650766361052e-01 -1.855404022061565783e+01 2.969831238094780362e-04
-1.520213383992287337e+00 1.021030498010565279e-02 1.138005506798878130e-02 1.207772963348083782e-03 7.906629690408923938e-01 3.344871079777547111e-03 7.710703999022185950e-01 6.612596020716792200e-01 7.864665829791813678e+01 7.161905507748609345e-01 -2.180007697019643587e+01 5.741992036869396658e-04
-1.474329195020921413e+00 1.101548052002995076e-02 1.484529726649785886e-02 9.286501013180499184e-04 7.681764178988844671e-01 4.217225937579923215e-03 6.813754330050767472e-01 6.591785588997256529e-01 6.841829033884611988e+01 6.766960474180470086e-01 -2.369457963307552006e+01 1.014135297381557090e-03
-1.419745164103695334e+00 1.234066252312117362e-02 2.019656979290362919e-02 2.050286085411729027e-03 7.395481294589557608e-01 5.692316965929362753e-03 5.946954016588036351e-01 6.555892261459290715e-01 5.803675857910567970e+01 6.225976031710942493e-01 -2.597575295006080864e+01 1.734629724758567299e-03
-1.362626751733372110e+00 1.375766285901562636e-02 2.731022192477983168e-02 1.002979316679150981e-03 7.066275250638578420e-01 7.998013589599062279e-03 5.145570301468614938e-01 6.497012226873517537e-01 4.777661911771821934e+01 5.589003918023860429e-01 -2.606490925079563681e+01 2.751661642104394692e-03
-1.295508829110350923e+00 1.536957702983987768e-02 3.755662874871257273e-02 3.269038448942061196e-03 6.636732250950857503e-01 1.155495876538580914e-02 4.339159242389181714e-01 6.392073413847231267e-01 3.752066464484490638e+01 4.751144782336280126e-01 -2.041931540080871343e+01 4.247781769145446071e-03
-1.248190076489967160e+00 1.370621591628550656e-02 4.051368876806527020e-02 4.142020376169427260e-04 6.318130230187022356e-01 1.283138819852031390e-02 3.757292937040031533e-01 6.318045476822760076e-01 3.144517795768686241e+01 4.193546176086550559e-01 -1.613764736719411985e+01 5.380901301982498469e-03
6.266340769472356293e-04 5.732437361477791225e-03 1.341249048518370622e-05 1.783346059386602079e-03 2.973325513271895008e-04 9.829067087555492296e-04 6.891831433358914464e-04 6.611943941294947053e-04 8.428824814514540575e-03 4.035533066219419924e-04 0.000000000000000000e+00 3.202967068930043922e-06
1.086833134640014138e-03 8.358795100716447796e-03 3.306751112198046751e-05 1.786776094830084226e-03 5.136349221536166054e-04 1.545157759589908895e-03 1.084132060831168899e-03 1.165646938890610440e-03 9.612547240985629821e-03 6.809452996824331321e-04 0.000000000000000000e+00 5.957254869069162137e-06
1.199636100741278185e-03 7.744971251804084328e-03 4.962768323603464091e-05 1.705277548721805675e-03 5.824482427932929076e-04 1.583813986027936922e-03 1.108636160252965928e-03 1.348243945641172409e-03 1.018984463337826302e-02 8.142515074036649767e-04 0.000000000000000000e+00 9.960780610823826955e-06
1.321826863241950265e-03 7.214112101298101806e-03 7.293533254328540805e-05 1.796348086502114411e-03 6.744990705575427264e-04 1.656048898681108288e-03 1.152560159567209445e-03 1.581503081186841700e-03 1.041655974068976358e-02 1.063948621843498459e-03 0.000000000000000000e+00 1.576285300731860106e-05
1.474551663672264874e-03 6.822138040859459206e-03 1.144445938650701745e-04 1.591827325849118607e-03 8.181976379587982016e-04 1.805297837772088009e-03 1.249219320169333083e-03 1.967030566021035418e-03 1.116525152006072295e-02 1.398777006150856653e-03 0.000000000000000000e+00 2.355259718512196500e-05
1.665216568833537310e-03 6.549611118452711503e-03 1.801164210790794768e-04 1.630925874285302658e-03 1.018995989780857071e-03 2.005478406316123750e-03 1.373864509707128315e-03 2.504752778860130751e-03 1.255487606491367640e-02 1.842648965017294055e-03 0.000000000000000000e+00 3.409924545068135235e-05
1.833395846534704998e-03 6.124675553507600428e-03 2.851836247050063087e-04 1.515520980621874302e-03 1.249035553072060708e-03 2.165140394450273953e-03 1.469851882573556872e-03 3.221575166150230252e-03 1.375141048504804377e-02 2.270233287528929025e-03 0.000000000000000000e+00 4.539703093087815825e-05
1.173058458225806735e-03 3.411765872953507420e-03 2.084071464213249332e-04 1.398755540670190266e-03 8.705695130452873170e-04 1.364997669788484613e-03 9.290228856268832949e-04 2.406546686660826148e-03 1.052191975395603586e-02 1.866448817718848949e-03 0.000000000000000000e+00 3.276946895945031065e-05
