-1.593366241335476774e+00 5.519083744554010608e-03 4.210049977540153421e-03 5.032060647611136250e-03 8.143343365363184816e-01 2.059871254417153155e-03 9.494033164859114748e-01 6.638829112179518432e-01 1.427600336456622188e+02 7.716557966075210384e-01 -2.412877373274316994e+01 1.577844421930498420e-04
-1.572934263913544628e+00 6.463641442426355972e-03 5.696350922518300663e-03 1.644405420924455056e-03 8.048667490010532610e-01 2.349195923780994077e-03 8.725423829129929088e-01 6.632256521811819017e-01 1.356700425384317725e+02 7.574969542654279575e-01 -2.548264033134177353e+01 2.492101150580606074e-04
-1.539775891108041250e+00 6.768242746322249495e-03 6.972130503192230933e-03 3.177269759733726811e-03 7.880106386966438947e-01 2.701018786325680258e-03 7.898343850246121178e-01 6.623420401118764733e-01 1.210405957353901272e+02 7.319959764536136948e-01 -2.912970812007548460e+01 4.224237447897404105e-04
-1.503015884393725576e+00 7.117122632932789544e-03 8.571584833241052692e-03 4.034425418570320235e-03 7.695991712690222197e-01 3.125933751992082330e-03 7.138653950535510662e-01 6.611833102984292498e-01 1.084348272409100105e+02 7.004235027856573481e-01 -3.394659522569907750e+01 7.076647705755475908e-04
-1.465995756964810104e+00 7.762104539529727024e-03 1.082981391799098247e-02 2.157707937723241966e-03 7.501972310164722879e-01 3.848456630566532248e-03 6.450083261018375591e-01 6.593787040279410760e-01 9.697202709287115852e+01 6.672934195012071301e-01 -3.739966786484956884e+01 1.093438668747735319e-03
-1.422296228353181702e+00 8.420246504974795640e-03 1.373192433623815489e-02 4.680552182268298694e-03 7.255685122413536581e-01 4.974948343653537788e-03 5.758239837177718812e-01 6.565335243752485894e-01 8.403401853300498203e+01 6.217886257639539949e-01 -3.944913263232464828e+01 1.670154288923784069e-03
-1.379730350656031002e+00 9.207424043321704374e-03 1.745013550424512339e-02 1.304298008076474995e-03 6.992180065355042551e-01 6.534629540865982342e-03 5.122992716065395413e-01 6.523373864824364432e-01 7.192914832990406637e+01 5.683043126912495913e-01 -3.962942638042478904e+01 2.408058498686792628e-03
-1.328902190251924686e+00 1.024474520877814189e-02 2.281400807187328184e-02 4.609669435213884295e-03 6.654657170288809098e-01 9.163760155953066394e-03 4.471419562951688409e-01 6.450484907343938534e-01 6.042146871878135528e+01 5.021362979443408925e-01 -3.548888317048231045e+01 3.467411483789010693e-03
-1.273235286760081131e+00 1.108864772524096112e-02 2.926404088096190570e-02 7.275946797422001627e-04 6.239114730489763172e-01 1.239268784063250924e-02 3.811705547689789864e-01 6.335760839995066007e-01 4.732132289090408506e+01 4.247997433948406121e-01 -2.565105647715843418e+01 4.828539924876031411e-03
-1.232737955954499975e+00 9.947502660121287921e-03 3.057580661786341025e-02 1.632993350589142688e-03 5.914070670958047060e-01 1.391734991555189371e-02 3.318830944708806019e-01 6.245500527629690435e-01 3.973925454022815273e+01 3.718431387197121962e-01 -1.714061587254390417e+01 5.860527101707736775e-03
