-1.595184379383741025e+00 1.214606105590110632e-02 9.120705928805650231e-03 3.206975560182559123e-03 8.387429830984813872e-01 2.541294367813489666e-03 1.007526711077727066e+00 6.634514159693359892e-01 6.293287310309204230e+01 7.735810029459109227e-01 -1.079715843289661770e+01 1.528882172076522048e-04
-1.566981449493409340e+00 1.362901004257169833e-02 1.229368162561073063e-02 1.800885872640428350e-03 8.266062698520076912e-01 3.008407047151670857e-03 9.054509499736708156e-01 6.624858510203539552e-01 5.778994462142447475e+01 7.535862397463679585e-01 -1.167236523529178882e+01 2.773274883376280488e-04
-1.524359549688151461e+00 1.455060275733576630e-02 1.594129938518973333e-02 4.288373499417808161e-03 8.081187065822231785e-01 3.612893067857260009e-03 8.056112978918708034e-01 6.611065561970764781e-01 5.105498545280747891e+01 7.221898780732304290e-01 -1.321506652552545269e+01 5.406294473152824069e-04
-1.478954006810446975e+00 1.584480376111804464e-02 2.091480356778885330e-02 2.035656065683164474e-03 7.874691379307851014e-01 4.557495275713125023e-03 7.161564300878733302e-01 6.589996909600583930e-01 4.440119359294016022e+01 6.840440485261091164e-01 -1.482711645643296450e+01 9.585106447709375787e-04
-1.426563131114606753e+00 1.727105290110491839e-02 2.756950647306011248e-02 3.543873124692559565e-03 7.626335592276699549e-01 5.882546880707413897e-03 6.322317191302224693e-01 6.559036568502778497e-01 3.802220857681492561e+01 6.381051432331774631e-01 -1.592488654113482305e+01 1.606619414592967265e-03
-1.371034679358501096e+00 1.934132366962751023e-02 3.720122699277705891e-02 2.555381244522638914e-03 7.337195394188735786e-01 7.984034137174175760e-03 5.541304888727260902e-01 6.507940338469626607e-01 3.192451519976059515e+01 5.834642085235057785e-01 -1.538204689571604078e+01 2.557719407326188802e-03
-1.305601018897724286e+00 2.117664832548949577e-02 4.993956144885958182e-02 1.983091715776079227e-03 6.974060122811596152e-01 1.100782307435235058e-02 4.773949493430321711e-01 6.425891770544794879e-01 2.589586964577631534e+01 5.121168448771259429e-01 -1.478850931708572602e+01 3.939830880320151912e-03
-1.266865226682406087e+00 1.935371454194012922e-02 5.429094124917144271e-02 3.319309191280475288e-03 6.746233909502835635e-01 1.197488787633341385e-02 4.257173602556598713e-01 6.376620033945994415e-01 2.268163542563755897e+01 4.722938819417954459e-01 -1.341642229382029328e+01 4.791608241380082740e-03
6.288403095292105071e-04 5.752907431604571339e-03 1.974052877623462169e-05 1.823127139273780783e-03 2.781600835408777270e-04 9.334469739011815904e-04 6.534427525802918770e-04 6.051017025231648916e-04 5.437381821080921815e-03 3.947051920749559527e-04 0.000000000000000000e+00 3.408714754628172784e-06
1.122880111817748782e-03 8.633385688573616892e-03 4.845804089276924880e-05 1.885437784460640984e-03 4.877288058821691464e-04 1.492674257257328978e-03 1.045924316845112589e-03 1.081955632300336768e-03 6.534886946477001975e-03 6.785297418383185114e-04 0.000000000000000000e+00 6.117589565141098576e-06
1.233364503176949791e-03 7.965977056426005315e-03 7.048426224785713586e-05 1.750607707543368023e-03 5.531648076153591149e-04 1.534442269821898125e-03 1.071922153538155172e-03 1.244353307240334211e-03 6.485861961304962599e-03 7.973846244188606330e-04 0.000000000000000000e+00 1.005969807291493641e-05
1.365356141093228975e-03 7.453825565790344991e-03 1.043411174438664226e-04 1.779227921610567788e-03 6.393451779837287059e-04 1.606842394226007343e-03 1.116592820115673308e-03 1.454594458252703604e-03 6.560014226446070525e-03 1.020222437284545262e-03 0.000000000000000000e+00 1.591941569504303549e-05
1.522066215228158517e-03 7.053133973934435329e-03 1.579622059733199325e-04 1.769732858428117207e-03 7.595978334135435658e-04 1.726539860170047194e-03 1.193379639855969912e-03 1.762536016592475534e-03 7.299498526795390914e-03 1.266632448412805326e-03 0.000000000000000000e+00 2.380529052422537397e-05
1.693042185619232079e-03 6.677290385844238292e-03 2.435376311164905801e-04 1.608386155511476153e-03 9.069014805353176967e-04 1.852600045669319708e-03 1.268593721283737099e-03 2.140100082847165575e-03 7.717097637243251242e-03 1.558745480819818474e-03 0.000000000000000000e+00 3.310797486995418500e-05
1.852928584635878985e-03 6.215416975563740551e-03 3.728568452460757909e-04 1.565857265156039846e-03 1.104698553138676884e-03 2.009739436361209722e-03 1.362341509275682159e-03 2.690453189998743937e-03 8.422812078226631777e-03 1.940228834936138895e-03 0.000000000000000000e+00 4.511839436047442882e-05
1.163781874585615534e-03 3.415410255460592584e-03 2.653834418013483300e-04 1.511713328163047767e-03 7.261068107024601500e-04 1.212557922017569673e-03 8.228414126712432514e-04 1.850490818839093526e-03 6.198450879497384956e-03 1.497811082636948217e-03 0.000000000000000000e+00 3.130697162595138925e-05
